source,target,weight,oneway
154787130,154850740,76.04067225991867,False
154787130,154787105,26.283708494939702,False
154787132,154787130,86.49865075863042,False
154787132,154786052,403.17794056749824,True
154787153,154832423,106.51142481924072,False
154787153,154795887,129.69816064049593,False
154787153,154787155,138.16239848185032,False
154787153,154777874,103.90593070519327,False
154787155,154868886,109.91948679377668,False
154787155,154795882,92.28044250875315,False
154787155,154782225,188.81009361564278,False
154787155,154787153,138.16239848185035,False
154787176,2075310058,442.0268605257257,False
154787176,5296707497,57.23949747310015,False
154787176,5296707497,97.68862088283295,False
154787262,154788823,168.64286960038828,False
154787262,154786385,65.37215731536963,False
154787262,154799716,152.5176733501856,False
154787403,154785838,308.15219018496697,False
154787403,154812905,92.49388900100604,False
154787403,154785834,361.6746711902283,True
154787403,154783115,110.29303799768397,False
154787703,154816848,7.61336141426875,False
154787703,154787736,670.753463222393,False
154787703,154787736,82.74575451296492,False
154787736,154787703,670.7534632223931,False
154787736,154787703,82.74575451296492,False
154787736,154787901,289.5832085840767,False
154787736,154816832,192.275148007324,False
154787901,154787736,289.5832085840768,False
154787901,154805924,200.7989420660931,False
154787901,154809001,47.517007880410034,False
154788446,154788447,11.834878050205893,False
154788446,1726103496,24.40213711280017,True
154788446,154774381,624.3634371774151,False
154788447,154788446,11.834878050205893,False
154788447,4591252407,926.637666024529,True
154788801,13167613297,28.63371756976301,False
154788801,154771485,70.52120645705227,False
154788801,154779294,88.86529941428171,False
154788823,154787262,168.6428696003883,False
154788823,154788823,41.721298564366556,True
154788933,154788942,172.51336989420676,False
154788933,154751662,187.88013875416547,False
154788933,154854212,167.66740393454845,False
154788933,154822321,102.509640749872,False
154788942,154788933,172.51336989420673,False
154788942,154795231,98.88002006667703,False
154788942,154836798,1026.3692455595365,False
154788942,154763680,310.2013975676083,False
154788942,154809062,379.7782502709181,False
154788950,154868764,145.65884953203502,False
154788950,6055518457,39.058166435462,False
154788950,5296770327,50.18838554605492,False
154788953,5296770327,20.56684694695006,False
154788953,154788955,119.75209652564615,False
154788953,154812719,124.75690657578821,False
154788955,154788957,120.07103373630665,False
154788955,154788953,119.75209652564615,False
154788955,154793032,153.6130049951735,True
154788957,5837167663,90.42307894665747,False
154788957,154788955,120.07103373630663,False
154788957,154813287,126.09246030228016,True
154788963,154831596,68.25407878550067,False
154788963,154848848,134.17700640045484,False
154788963,154788965,119.25836758832756,False
154788963,5837167663,78.7234681764991,False
154788965,154790591,153.64120282724932,False
154788965,154790590,134.41174068843299,False
154788965,154788967,118.94434291739992,False
154788965,154788963,119.25836758832756,False
154788967,154788969,117.67016438413705,False
154788967,154788965,118.94434291739992,False
154788967,154855338,134.18567728873597,False
154788969,154801281,133.273611552427,False
154788969,154793041,155.26303832266157,False
154788969,154788967,117.67016438413707,False
154788982,5837167666,17.408455366497392,False
154788982,154798065,83.77533359713489,False
154788986,8491531538,23.394739989100326,False
154788986,8491531532,44.99588844900416,False
154788986,5837167666,34.82340659877518,False
154789468,154777983,142.34085024249552,False
154789468,154812692,141.6742500528813,False
154789468,154779291,304.3866090659139,False
154789470,154789472,304.2213402205026,False
154789470,154779291,304.52855064760786,False
154789470,154777995,142.40898180517752,False
154789470,154825748,141.64602006636224,False
154789472,154786122,304.03917426530614,False
154789472,154789470,304.2213402205026,False
154789472,154777999,141.83650048749263,False
154789472,154817811,142.06719188462023,False
154789474,154762628,104.87052138848365,False
154789474,5269404988,142.77334220121477,False
154789474,154789476,123.00440666311476,False
154789474,5296622287,177.57345524352652,False
154789476,154796128,26.87641317860585,False
154789476,154789474,123.00440666311476,False
154789476,154782551,174.47613249699876,False
154789505,154789506,137.68722162198011,False
154789505,154868354,162.16620883324805,False
154789505,154842509,136.56003839503643,False
154789506,154842513,137.22278740778822,False
154789506,154789509,69.94926405259753,False
154789506,154789505,137.6872216219801,False
154789506,154875145,147.96325766508087,False
154789509,154789506,69.94926405259753,False
154789792,154789802,47.29088978999702,False
154789792,154876576,289.5865736236103,False
154789792,154859549,115.66761856176706,False
154789802,154789792,47.29088978999702,False
154789802,154751551,83.83860879022183,False
154789802,154850746,151.95306338160105,False
154789805,154786052,96.43420701662335,False
154789816,6117209599,16.565831093829576,False
154789816,154786060,104.87643146074534,False
154789816,154853348,67.79304875892348,False
154789847,154789852,144.260688190915,False
154789847,5616305008,152.53407111401543,False
154789847,154817400,56.99006670241085,False
154789852,154789847,144.26068819091503,False
154789852,154786295,46.62677652222015,False
154789852,154765891,126.44365533565784,False
154789921,154789923,95.28679420197109,False
154789923,154813864,81.41488950927246,False
154789923,154789925,100.68897675118777,False
154789923,154789921,95.28679420197109,False
154789925,154789927,219.09162352904963,False
154789925,154789923,100.68897675118777,False
154789925,154798886,139.7603704337355,False
154789925,154798882,139.61473627038654,False
154789927,154789925,219.09162352904963,False
154789927,154761622,145.06935374804928,False
154789927,154806678,140.5559556133727,False
154789951,154806681,155.11916433432899,False
154789951,154848585,155.01849236505672,False
154789951,154787035,152.76874668299675,False
154789951,154772605,68.33040481527422,False
154789953,154848588,155.25316125052856,False
154789953,154806683,154.8292900162138,False
154789953,154789956,152.55139373795356,False
154789953,154787035,152.768641630235,False
154789956,154848590,155.19634249316397,False
154789956,154806685,155.14830229729353,False
154789956,154751520,152.59744760249333,False
154789956,154789953,152.55139373795356,False
154789958,154844157,154.09089777387427,False
154789958,154806687,157.35019009187047,False
154789958,154751520,122.30749530835533,False
154789964,154806652,147.04890635893398,False
154789964,154789972,17.140421179986184,False
154789964,154777778,155.3359399065762,True
154789966,154789973,17.66192607678281,False
154789966,154791919,145.6007819173636,False
154789966,154789968,76.4500190906427,False
154789968,154789966,76.4500190906427,False
154789972,154789964,17.140421179986184,False
154789972,154847553,146.1554496831852,False
154789972,154778053,131.40792128583752,True
154789973,154791922,76.78904086164899,False
154789973,154777782,156.1972806122186,True
154789973,154789966,17.66192607678281,False
154789973,154789975,75.44572953285576,False
154789975,154789973,75.44572953285576,False
154790001,154785630,288.4829378335556,False
154790001,154790003,108.24964707793897,True
154790001,154752288,415.853393363238,False
154790003,154790005,194.85663360035554,False
154790003,154793046,91.78455354087792,False
154790003,154813927,73.45254048727652,True
154790005,154790010,155.5176861565485,False
154790005,154790003,194.8566336003555,False
154790005,154798926,172.2886898543926,False
154790005,154795095,44.00174833134822,False
154790010,154790012,46.02001774068797,False
154790010,154790005,155.5176861565485,False
154790010,154795097,46.51373538252186,False
154790012,154790010,46.02001774068797,False
154790464,154853653,140.0043717720708,False
154790464,154790466,77.19770554596022,False
154790464,154797132,139.82901340281833,False
154790466,154797134,139.733502242197,False
154790466,154848852,140.03682232222442,False
154790466,154790468,119.51182069020096,False
154790466,154790464,77.19770554596022,False
154790468,154790621,140.3359723503582,False
154790468,154790622,139.49153903816674,False
154790468,154790470,60.57293166080669,False
154790468,154790466,119.51182069020096,False
154790470,154790468,60.57293166080668,False
154790482,154790483,120.30009164662073,False
154790482,154793491,108.21911628374534,False
154790482,154793489,56.06953454234359,False
154790483,154790482,120.30009164662074,False
154790483,154813299,107.663701657519,False
154790483,154813298,242.77200526036853,False
154790487,154797137,89.09754065824605,False
154790577,154841429,31.9095350367552,False
154790577,154859485,64.01493105295397,False
154790577,154790579,151.9304388718918,False
154790579,154790581,152.69142838462867,False
154790579,154790577,151.9304388718918,False
154790579,154791211,76.5660132114501,False
154790579,154791209,76.33270182384689,False
154790581,154854214,232.06391492384188,False
154790581,154790579,152.69142838462867,False
154790581,154869379,76.4688229889922,False
154790581,154854215,76.02566360252034,False
154790589,154790590,149.96112625339313,False
154790589,154794728,71.50270795578328,False
154790589,154802112,75.1869102860861,False
154790590,154788965,134.41174068843299,False
154790590,154790589,149.96112625339313,False
154790590,154855338,118.6669833900772,False
154790590,154848848,118.7029733095596,False
154790591,154788965,153.64120282724932,False
154790591,154790594,223.55580434094608,False
154790591,154793041,236.56779306900884,False
154790591,154793038,120.93275376062516,False
154790594,154790597,188.98192451917257,False
154790594,154790591,223.55580434094608,False
154790594,154855671,93.00985998413356,False
154790594,154848849,121.9658008222241,False
154790597,154790599,194.50255910151114,False
154790597,154790594,188.98192451917257,False
154790597,154846705,119.25768391922449,False
154790597,154846701,119.21493483519978,False
154790599,154790601,129.37025207411432,False
154790599,154790597,194.50255910151114,False
154790599,154807023,119.58408005905909,False
154790599,154807021,118.94900580789779,False
154790601,154790603,140.10268986926184,False
154790601,154790599,129.37025207411435,False
154790601,154809326,118.89451361597253,False
154790601,154809324,119.50509507695239,False
154790603,154790605,139.65718282750964,False
154790603,154790601,140.1026898692618,False
154790603,154836811,118.93384630776104,False
154790603,154836809,119.56503254073442,False
154790605,154790603,139.65718282750964,False
154790605,154790607,138.17176733800108,False
154790605,154798060,118.11952256980435,False
154790605,154798058,119.97877981161149,False
154790607,154800857,119.28896577026654,False
154790607,154800856,118.47453627018257,False
154790607,154790612,147.73816812931247,False
154790607,154790605,138.1717673380011,False
154790612,154770162,37.63155440258177,False
154790612,154825217,119.63098076706603,False
154790612,154825216,118.58606512827497,False
154790612,154790607,147.7381681293125,False
154790618,154790620,139.7021369642253,False
154790618,154786143,139.99969247647175,False
154790618,154812903,119.2709847431388,False
154790618,154812902,118.59398526109361,False
154790620,154813876,119.04581164520823,False
154790620,154813874,119.12464623836618,False
154790620,154790621,140.07620905285867,False
154790620,154790618,139.7021369642253,False
154790621,154790468,140.3359723503582,False
154790621,154790620,140.07620905285867,False
154790621,154797137,118.87119739795541,False
154790621,154797134,118.89376160745658,False
154790622,154848852,119.84326639757106,False
154790622,2200535380,216.86697841089529,False
154790622,154790468,139.4915390381667,False
154790625,154840624,133.8757869910442,False
154790625,156161403,457.86907522338504,False
154790625,2200535380,61.8504277172516,False
154791033,6030870755,155.2657105603011,False
154791033,154806687,78.43234287675007,False
154791033,5534454688,105.91051180539584,False
154791052,154791064,152.9436158829254,False
154791052,6030870755,137.86044682755858,False
154791052,154807260,88.20338804977813,False
154791064,154763680,171.32927659996523,False
154791064,154791052,152.94361588292537,False
154791064,154800388,57.78789534342302,False
154791079,154809149,233.6005270863212,False
154791079,154816832,20.152455211297596,False
154791117,154791118,111.67011966202735,False
154791117,154850999,122.73828778204562,False
154791117,154751543,33.917389539596925,False
154791118,154791119,43.23298587859654,False
154791118,154791117,111.67011966202735,False
154791118,154807213,273.1971475307666,False
154791119,154791120,20.87645970558796,False
154791119,154791118,43.23298587859654,False
154791119,154810762,111.17406190386944,False
154791120,5221825602,72.79415957058538,False
154791120,154791119,20.87645970558796,False
154791120,154831716,270.6810729400023,False
154791122,5221825602,110.28898348418446,False
154791122,154800685,83.02561364875245,False
154791122,154800680,109.93561462551932,False
154791174,154791177,152.01370790408504,False
154791177,154791179,33.83372844811994,False
154791177,154791174,152.01370790408504,False
154791177,154809909,185.80353713003922,False
154791177,154859476,154.08109897728707,False
154791179,154791177,33.83372844811994,False
154791179,154777979,104.14893163978192,False
154791179,154809909,150.34922921616527,False
154791183,154847569,152.20140369384444,False
154791183,154847567,152.09330180262918,False
154791183,154777817,73.86912465963456,False
154791187,154791870,151.09514352770842,False
154791187,154791188,15.570021812221626,False
154791187,154777817,145.7914512191324,False
154791188,154785660,72.48097531990118,False
154791188,154791187,15.570021812221626,False
154791188,154791958,152.38391930358839,False
154791190,3992811021,51.000011514653714,False
154791190,154785660,74.93114533273196,False
154791190,154804724,151.44821247104713,False
154791190,154804722,152.5251850841769,False
154791202,154859479,152.3820880911836,False
154791202,154873857,153.27302972139796,False
154791202,154787097,152.56121180763265,False
154791209,154758635,152.2912753378723,False
154791209,154854215,152.47903132750665,False
154791209,154790579,76.33270182384688,False
154791209,154787097,152.34943024094844,False
154791211,154869379,152.2592445393166,False
154791211,154859486,152.4100296543436,False
154791211,154791213,75.93107211716895,False
154791211,154790579,76.5660132114501,False
154791213,154751570,39.44033408300063,False
154791213,154791211,75.93107211716895,False
154791213,154810757,152.79793568514137,False
154791216,154816610,52.54873228918093,False
154791216,154810757,174.37131209437894,False
154791216,154751570,90.11249525910301,False
154791790,154791800,166.50800295122974,False
154791790,154806595,195.16562450274532,False
154791790,154806552,193.95431862145927,False
154791800,3575010999,70.03614317384039,False
154791800,154791790,166.50800295122974,False
154791800,154862032,96.39673031522256,False
154791825,154791827,126.9238234046322,False
154791825,154850756,253.71840103186608,False
154791825,154751551,272.22943849995306,False
154791827,154791825,126.92382340463223,False
154791870,5317171380,160.74129098345648,False
154791870,154791187,151.0951435277084,False
154791870,154777819,143.1252451125262,False
154791907,6292029104,8.101306731618362,False
154791907,6292029107,94.11662907529707,False
154791907,154777862,131.21341260652582,False
154791908,6292029107,5.739920051877831,False
154791908,154791909,125.89793275329978,False
154791908,154819259,174.91704784876708,False
154791909,154785681,123.76095038565147,False
154791909,154791908,125.89793275329978,False
154791909,154798812,69.60569620863168,False
154791909,154777866,132.1531508368023,False
154791917,154794712,152.24848204084412,False
154791917,154777775,157.01635269921454,False
154791917,154791919,152.57464491463674,False
154791917,154807858,233.64685474916942,False
154791919,154789966,145.6007819173636,False
154791919,154791917,152.5746449146367,False
154791919,154804688,152.77951851505094,False
154791919,154777777,155.43138768127608,False
154791922,154789973,76.78904086164899,False
154791922,154791924,69.71106223621008,False
154791922,154804694,152.39842037327736,False
154791924,154791926,152.2462376356665,False
154791924,154791922,69.71106223621008,False
154791924,154804696,152.36136814144703,False
154791924,154777784,155.8016169484775,False
154791926,154782815,152.12687700612878,False
154791926,154791924,152.2462376356665,False
154791926,154804698,151.99049228657873,False
154791926,154777786,155.8859971059788,False
154791928,154793411,152.50490662099284,False
154791928,154777790,155.69762532367454,False
154791928,154791930,152.2564936505258,False
154791928,154782815,151.80785340867973,False
154791930,154777792,156.1460193404609,False
154791930,154791932,152.17701208740164,False
154791930,154791928,152.25649365052578,False
154791930,154804700,151.9852502360654,False
154791932,154804702,152.43163440353592,False
154791932,154777794,155.51635245354692,False
154791932,154791934,152.14120773533142,False
154791932,154791930,152.1770120874016,False
154791934,154804704,152.89046364026115,False
154791934,154777796,154.89223430727853,False
154791934,154791937,152.0971578765844,False
154791934,154791932,152.14120773533142,False
154791937,154777797,155.37388379657006,False
154791937,154804706,152.87890293366496,False
154791937,154791939,158.11735418872698,False
154791937,154791934,152.0971578765844,False
154791939,154804707,152.61929750864024,False
154791939,154777799,155.8038092647684,False
154791939,154791941,151.8529811573226,False
154791939,154791937,158.11735418872695,False
154791941,154804708,152.34689910811832,False
154791941,154777800,155.83591371445274,False
154791941,154791943,152.39419921661812,False
154791941,154791939,151.8529811573226,False
154791943,154791945,152.264230581768,False
154791943,154791941,152.3941992166181,False
154791943,154800661,152.80619033557363,False
154791943,154777803,155.54878743012486,False
154791945,154804711,152.52680974785153,False
154791945,154777805,155.74983292752083,False
154791945,154791947,152.48188396496,False
154791945,154791943,152.264230581768,False
154791947,154777807,156.46578290238097,False
154791947,154791949,157.62285643720426,False
154791947,154791945,152.48188396496002,False
154791947,154804713,150.67033631247273,False
154791949,154777809,155.8036857796002,False
154791949,154791947,157.62285643720426,False
154791949,154791953,181.8596618254826,False
154791949,154804716,147.87944099021723,True
154791953,154777811,155.7342970227358,False
154791953,154791955,153.06181963377125,False
154791953,154791949,181.8596618254826,False
154791955,154813910,68.64290915134679,False
154791955,154782610,157.0476526003817,False
154791955,154791953,153.06181963377125,False
154791958,154807863,70.68703577876477,False
154791958,154836721,70.65069479629389,False
154791958,154782610,147.48367098594426,False
154791958,154791188,152.38391930358836,False
154791967,154791969,102.67041454051561,False
154791967,154796132,85.77945706372337,False
154791967,5300122753,312.5128660586286,False
154791969,154781956,99.61557561630988,False
154791969,154791967,102.67041454051561,False
154791969,154781958,254.15637396838525,False
154791969,154812817,86.11155388704299,False
154791971,154804736,155.42182005570015,False
154791971,154791973,130.05236941578286,False
154791971,154781956,102.57389223424846,False
154791971,154835527,86.49458238624192,False
154791973,154804111,156.2273263265856,False
154791973,154777851,157.4055964626275,False
154791973,154791971,130.05236941578286,False
154791979,154791981,177.452752885839,False
154791979,154817806,75.77459487121968,False
154791979,154800326,285.1644776407757,False
154791981,154791985,114.01419362443083,False
154791981,154791979,177.45275288583898,False
154791981,154800326,111.329809584305,False
154791981,154854288,114.33893026293902,False
154791985,154802130,66.83432896993752,False
154791985,154791981,114.01419362443083,False
154791985,154798256,106.3920645814118,False
154792010,154850847,147.68201378424382,False
154792010,154828188,58.61605145276992,False
154792010,154783543,188.1895254594187,False
154793031,154793032,120.14883824519144,False
154793031,154847380,249.33663830767898,False
154793031,5296770327,133.11351322507363,False
154793032,154793462,242.5184986740054,True
154793032,154793033,120.20489062852265,False
154793032,154793031,120.14883824519144,False
154793033,154788957,153.63494029911124,True
154793033,154793034,69.26457594364713,False
154793033,154793032,120.20489062852266,False
154793034,154793033,69.26457594364713,False
154793038,154831596,86.13675599891829,False
154793038,154848849,223.14347434016227,False
154793038,154790591,120.93275376062518,False
154793041,154790591,236.56779306900884,False
154793041,154801283,223.6980717488955,False
154793041,154788969,155.26303832266157,False
154793046,154793047,131.3873661188444,False
154793046,154798922,103.55676639781714,False
154793046,154790003,91.78455354087792,False
154793047,154793046,131.3873661188444,False
154793136,5580864940,6.839388042016438,False
154793136,154854208,68.49780815529635,False
154793136,154854206,5.943328029645678,False
154793163,154818931,460.28080023216165,False
154793163,154831563,98.49832634496586,False
154793163,154841532,292.46040544341184,True
154793169,154793186,191.94665229883876,False
154793169,154774410,51.46471508006561,False
154793169,154841594,172.56752112589447,False
154793186,154793322,1346.1724210410598,False
154793186,154793169,191.94665229883879,False
154793186,5296707457,296.93309186230925,False
154793322,154793186,1346.1724210410605,False
154793398,154793435,54.83451857426439,False
154793405,154801466,149.03450935806947,False
154793405,154801461,174.2731298751334,False
154793405,154777946,159.33504543492379,False
154793409,154777790,155.05477119984093,False
154793409,154847555,151.83264770000204,False
154793409,154782813,151.0858807563982,False
154793409,154777946,131.92069096234036,False
154793411,154793413,78.93110447661877,False
154793411,154791928,152.50490662099287,False
154793411,154804700,151.9255934876806,False
154793411,154782817,152.1523556092488,False
154793413,154793411,78.93110447661878,False
154793418,154793419,53.25221270633851,False
154793419,7058765384,37.040372489467366,False
154793419,154793418,53.25221270633851,False
154793419,154844917,37.98533948778647,False
154793420,154793421,36.547825100371334,False
154793420,7058765384,3.09504032415061,False
154793420,154862874,37.81652096009593,False
154793421,154793420,36.547825100371334,False
154793421,154825054,34.37636179927123,False
154793421,154793423,62.48417492180267,False
154793423,154782824,140.43160373427722,False
154793423,154798878,139.80475789884608,False
154793423,154793429,137.93124978466213,False
154793423,154793421,62.48417492180267,False
154793429,154798536,140.74488113920353,False
154793429,154868392,106.32354760908228,False
154793429,154793423,137.93124978466213,False
154793435,154787042,152.6968774993793,False
154793435,154793398,54.8345185742644,False
154793435,154782838,152.00932983269269,False
154793435,154862893,151.88607084487074,False
154793437,154854204,152.2237814906343,False
154793437,154782841,151.88874674995247,False
154793437,154793439,152.92055473712182,False
154793437,154787042,152.02791473043698,False
154793439,154862897,152.48316379989384,False
154793439,154782843,151.6785000831692,False
154793439,154751524,152.97092253985429,False
154793439,154793437,152.9205547371218,False
154793440,154850998,152.4101484149159,False
154793440,154782845,152.1929768181817,False
154793440,154793441,119.67185534371436,False
154793440,154751524,152.87915461255974,False
154793441,154826570,153.05242441844274,False
154793441,154782847,151.88338792849706,False
154793441,154793440,119.67185534371436,False
154793452,154777775,152.50887602090708,False
154793452,154806652,152.2510170901251,False
154793452,154778045,131.1139015033703,False
154793452,154793455,205.4070016757509,True
154793455,154813285,115.58401076932765,False
154793455,154793457,136.2509537569079,True
154793457,5982286090,269.68877408730435,True
154793457,154813286,116.8155049966471,False
154793457,154812718,131.4914875278779,False
154793461,154788955,124.67515469038419,True
154793461,154813287,120.23566220509852,False
154793461,154812719,123.51979035987941,False
154793462,154793463,58.04594480203099,True
154793462,154813290,120.62522602601474,False
154793462,154847380,121.60553526148773,False
154793463,154793464,131.86991462014905,True
154793463,8461245926,110.29713124864028,False
154793464,154793465,96.08647991884422,True
154793464,154813291,119.78905279338312,False
154793464,154760081,57.27485253561147,False
154793465,154793466,97.58054997828637,True
154793466,154793468,130.25507600808578,True
154793466,154807015,120.1710292343477,False
154793466,154807013,119.75646365637697,False
154793468,154793469,139.61458113558996,True
154793468,154809318,120.05918188895315,False
154793468,154847386,122.91242135032383,False
154793469,154793473,140.9570135237401,True
154793469,154813293,120.63006988713907,False
154793469,154819327,123.56160332881745,False
154793473,154793478,148.57921454670853,True
154793473,154798050,124.31241711989193,False
154793473,154798052,120.4238416665117,False
154793478,154767479,137.73065693073056,True
154793478,154800846,120.95524551472614,False
154793478,3639615314,251.54845427938574,False
154793484,154793486,42.61992234632903,False
154793484,154800639,120.3747206874695,False
154793484,6311247046,88.09794715839895,False
154793486,154793484,42.61992234632903,False
154793486,154813298,119.86783519009195,False
154793486,5967849720,5.890551833754891,False
154793489,154797145,60.26891651460207,False
154793489,154790482,56.06953454234359,False
154793489,5967849720,180.93953914487645,False
154793491,154813299,120.02005362031815,False
154793491,154853652,152.7226604532535,False
154793491,154793493,89.70254322774558,False
154793491,154790482,108.21911628374534,False
154793493,154847947,144.2212874888558,False
154793493,154785889,106.92626906344623,False
154793493,154793491,89.70254322774558,False
154793495,154785889,136.9503208871827,False
154793495,154813300,119.86834202086848,False
154793495,154850790,118.87755194217547,False
154793588,154793591,42.734765647263714,False
154793588,6231378855,26.387345866128925,True
154793591,154793588,42.734765647263714,False
154793591,154793591,36.48142722941104,True
154793647,154777972,60.63360481807578,False
154793647,154813659,74.32671884670751,False
154793647,154782565,151.71086545961785,False
154793647,5130443410,152.7709443566023,False
154793649,154777978,60.75633128003294,False
154793649,154859476,74.3301748935959,False
154793649,154782565,152.0731746130846,True
154793654,5303701043,16.1457318555236,False
154793654,5534788886,148.90040638891995,False
154793654,154831698,78.59592013107127,False
154793658,154870577,134.45774351512057,False
154793658,154813655,152.6603302120893,False
154793658,5534788886,151.74155979146292,False
154793658,154777964,63.15349035324592,False
154793748,154793834,709.7436762108823,False
154793748,154785801,412.7300267027576,False
154793834,154793748,709.7436762108821,False
154793834,154813484,1137.3933048932674,False
154794065,154794067,98.99710465824334,False
154794065,154820221,107.8151330818905,False
154794065,154841594,341.38015032696165,False
154794067,154794065,98.99710465824333,False
154794067,154841493,168.07545808799165,False
154794067,154841594,299.1756127542131,False
154794086,6875455910,32.06690179075246,False
154794291,154794347,423.4234774489027,False
154794291,154805426,350.0079278342448,False
154794291,154794632,53.837631581194195,False
154794347,154812899,423.89530496522553,False
154794347,154782803,86.48469793888654,False
154794347,154794291,423.42347744890264,False
154794632,5802485493,70.7556093231363,False
154794632,154794291,53.83763158119419,False
154794632,5802485471,383.3458060421403,False
154794637,154843141,121.39782007157734,False
154794637,154794660,241.94940554666923,False
154794637,154827132,15.716634638644965,False
154794660,154852598,78.89058299113391,False
154794660,154794668,43.61910651591933,False
154794660,154794637,241.94940554666917,False
154794668,154797185,163.74337379661378,False
154794668,154874642,84.9224764287642,False
154794668,154794660,43.61910651591933,False
154794712,154791917,152.24848204084418,False
154794712,154806999,191.92259069071724,False
154794712,154804688,152.15422992891988,False
154794712,154794714,132.523551149957,False
154794714,154794716,67.66682228617037,False
154794714,154794712,132.523551149957,False
154794714,154844626,54.97974460353567,False
154794716,154794718,19.930243673498772,False
154794716,154794714,67.66682228617037,False
154794716,154760239,73.03860292085176,False
154794718,154794716,19.930243673498772,False
154794718,154794720,79.19462761649055,False
154794718,154876098,102.66396815766663,False
154794720,154794722,66.72965772094162,False
154794720,154794718,79.19462761649055,False
154794720,154874882,112.15250613668874,False
154794720,154825260,146.80935199972504,False
154794722,154794724,69.5130330647251,False
154794722,154794720,66.7296577209416,False
154794722,7264437422,116.0562871163918,False
154794724,154794726,9.8546413612058,False
154794724,154794722,69.5130330647251,False
154794724,154800380,147.24465097673493,False
154794726,154794724,9.8546413612058,False
154794726,154794728,117.52121268098963,False
154794726,154800393,138.99815637043042,False
154794728,154794726,117.52121268098963,False
154794728,154790589,71.50270795578328,False
154794728,154802116,47.22189287813823,False
154795056,154785896,87.1126005327341,False
154795056,154813299,47.998993328314874,False
154795056,154795061,71.6784233230325,False
154795061,154795056,71.6784233230325,False
154795091,154795093,33.512162950827886,False
154795093,154795091,33.512162950827886,False
154795093,154795095,109.3296403094156,False
154795093,154802897,83.31289794369141,False
154795095,154795097,142.65693761955433,False
154795095,154795093,109.3296403094156,False
154795095,154790005,44.00174833134822,False
154795095,154818579,83.4572118430977,False
154795097,154790010,46.513735382521865,False
154795097,154844077,89.23845775845456,False
154795097,154795095,142.65693761955433,False
154795219,154806685,97.32824716370797,False
154795219,154825545,82.62882204882801,False
154795219,154822308,152.58370437644288,False
154795219,154795221,143.28590015344966,False
154795221,154795223,136.7966574586662,False
154795221,154795219,143.2859001534497,False
154795221,154844632,83.47152399807169,False
154795221,154822310,152.02299032860265,False
154795223,154795225,137.80428618330262,False
154795223,154795221,136.7966574586662,False
154795223,154822312,150.7781844356905,False
154795223,154871937,83.22110752422702,False
154795225,154795228,142.8972499317249,False
154795225,154795223,137.80428618330262,False
154795225,154800388,109.55158241995488,False
154795225,154800387,149.16149616839797,False
154795228,154795225,142.8972499317249,False
154795228,154795229,101.81676787765403,False
154795228,154802126,151.58438761956663,False
154795228,154763680,74.3798392268574,False
154795229,154795231,100.08604967645633,False
154795229,154795228,101.81676787765403,False
154795229,154822319,152.21889330630628,False
154795231,154788942,98.88002006667703,False
154795231,154795229,100.08604967645633,False
154795231,154822321,152.23305453421514,False
154795269,13167613297,34.96332398258307,False
154795269,154777825,141.9147540360673,True
154795269,154771635,69.97694468729863,False
154795269,154847522,61.02991853602289,False
154795644,154795652,187.60835079599218,False
154795644,154752462,603.5165810730167,False
154795644,154875741,84.49901276708248,False
154795652,154795644,187.6083507959922,False
154795652,154831309,184.25334795421975,False
154795652,154800398,41.2881317061672,False
154795882,154795887,132.69822172142136,False
154795882,154787155,92.28044250875315,False
154795882,154785679,122.4864910471503,False
154795887,154777872,77.90217572781071,False
154795887,154795882,132.69822172142133,False
154795887,154787153,129.69816064049593,False
154796013,154806552,61.35362429162969,False
154796013,154813418,315.7705317674868,False
154796013,154796049,369.08346646114984,False
154796049,154813438,102.04371180567414,False
154796049,154806552,31.006829180788017,False
154796049,154796013,369.08346646114995,False
154796128,154778009,116.37587676848216,False
154796128,154789476,26.87641317860585,False
154796130,154778009,144.90576089822935,False
154796130,154777847,141.66252025380788,False
154796130,154847530,304.1418621539701,True
154796132,154812817,102.61103186516377,False
154796132,154777847,72.94208711517749,False
154796132,154791967,85.77945706372337,False
154796140,5300122753,10.24638972699342,False
154796140,154770989,389.83518948698173,True
154797069,154805304,71.37061145671618,False
154797069,6302560925,301.2316691052406,False
154797069,154777889,147.9481840547055,False
154797126,154861911,403.2071181063819,False
154797132,154797134,77.59749545648529,False
154797132,154790464,139.82901340281833,False
154797132,154813872,139.53175783448248,False
154797134,154790466,139.733502242197,False
154797134,154813874,140.03427102890907,False
154797134,154790621,118.8937616074566,False
154797134,154797132,77.59749545648529,False
154797137,154790487,89.09754065824605,False
154797137,154813876,139.70928177838906,False
154797137,154790621,118.87119739795541,False
154797145,154813870,178.99886328867,False
154797145,154793489,60.26891651460206,False
154797145,154812713,237.64193274263275,False
154797185,154813011,49.18866416446198,False
154797185,154785801,370.16580304638967,False
154797185,154794668,163.74337379661375,False
154798024,154816693,52.12053469026998,False
154798024,154785817,413.29238451100866,True
154798024,154812905,67.85715423643546,False
154798026,154786449,75.86499427327647,True
154798026,154870473,49.73998295144928,False
154798030,154786449,59.953939651818246,False
154798030,154816111,309.58363261313934,False
154798030,154854838,230.60788451867896,False
154798030,154786546,91.76957623271363,False
154798050,5945943571,7.3712170693412205,False
154798050,154793473,124.31241711989193,False
